,Unnamed: 0,CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,precint_num,name,lat_2,long_2,CMPLNT_FR_DT_1,CMPLNT_Open_year,CMPLNT_Open_month,lat_long_2,lat_long_crime_map,lat_long_crime_map_clean,address_crime_map,zip_code_crime_map
8969,8969,772943689,1/23/2018,18:00:00,1/23/2018,18:09:00,120,1/23/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,960452,162026,18-24,WHITE,F,,40.61137657,-74.08571388,"(40.611376566, -74.085713876)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,1/23/2018,2018,1,"(40.61137656600005, -74.08571387599994)","(40.61137656600005, -74.08571387599994)","40.61137656600005, -74.08571387599994","644 Targee St, Staten Island, NY 10304, USA",10304
8970,8970,377768694,8/24/2018,19:30:00,8/24/2018,22:00:00,120,8/24/2018,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,WEST BRIGHTON I,"10,160",951457,170458,18-24,WHITE HISPANIC,M,,40.6344919,-74.11815179,"(40.634491901, -74.118151787)",PATROL BORO STATEN ISLAND,,18-24,WHITE HISPANIC,F,120,120th Precinct,40.64464375,-74.07741757,8/24/2018,2018,8,"(40.63449190100005, -74.118151787)","(40.63449190100005, -74.118151787)","40.63449190100005, -74.118151787","1068 Castleton Ave, Staten Island, NY 10310, USA",10310
8971,8971,649678350,8/17/2018,14:55:00,8/17/2018,15:00:00,120,8/17/2018,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,WEST BRIGHTON I,"10,160",951457,170458,UNKNOWN,WHITE HISPANIC,M,,40.6344919,-74.11815179,"(40.634491901, -74.118151787)",PATROL BORO STATEN ISLAND,,<18,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,8/17/2018,2018,8,"(40.63449190100005, -74.118151787)","(40.63449190100005, -74.118151787)","40.63449190100005, -74.118151787","1068 Castleton Ave, Staten Island, NY 10310, USA",10310
8972,8972,102220325,8/23/2018,0:00:00,8/26/2018,23:59:00,120,8/27/2018,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,staten island,INSIDE,OTHER,N.Y. POLICE DEPT,0,,,,961957,161738,,,,,40.61058998,-74.08029242,"(40.610589979, -74.080292422)",PATROL BORO STATEN ISLAND,,45-64,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,8/23/2018,2018,8,"(40.610589979000046, -74.08029242199996)","(40.610589979000046, -74.08029242199996)","40.610589979000046, -74.08029242199996","56 Leewood Loop, Staten Island, NY 10304, USA",10304
8973,8973,241361949,8/14/2018,22:30:00,8/14/2018,22:40:00,120,8/14/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,963666,167651,18-24,BLACK,M,,40.62682407,-74.07415528,"(40.626824068, -74.07415528)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,8/14/2018,2018,8,"(40.626824068000076, -74.07415527999996)","(40.626824068000076, -74.07415527999996)","40.626824068000076, -74.07415527999996","29 Canal St, Staten Island, NY 10304, USA",10304
8974,8974,696980578,7/11/2018,0:00:00,7/11/2018,0:07:00,120,7/11/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,963666,167651,25-44,WHITE,M,,40.62682407,-74.07415528,"(40.626824068, -74.07415528)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,7/11/2018,2018,7,"(40.626824068000076, -74.07415527999996)","(40.626824068000076, -74.07415527999996)","40.626824068000076, -74.07415527999996","29 Canal St, Staten Island, NY 10304, USA",10304
8975,8975,424195568,1/29/2018,4:47:00,1/29/2018,5:14:00,120,1/29/2018,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,staten island,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,,,963077,160937,,,,,40.60839415,-74.07625609,"(40.608394146, -74.076256095)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,1/29/2018,2018,1,"(40.60839414600008, -74.07625609499998)","(40.60839414600008, -74.07625609499998)","40.60839414600008, -74.07625609499998","469 Hylan Blvd, Staten Island, NY 10305, USA",10305
8976,8976,352665008,3/5/2018,15:30:00,3/5/2018,15:37:00,120,3/5/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,960345,172218,25-44,BLACK HISPANIC,M,,40.63935117,-74.08613535,"(40.639351172, -74.086135351)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,3/5/2018,2018,3,"(40.63935117200003, -74.08613535099995)","(40.63935117200003, -74.08613535099995)","40.63935117200003, -74.08613535099995","221 Benziger Ave, Staten Island, NY 10301, USA",10301
8977,8977,961737632,8/6/2018,22:10:00,8/6/2018,22:18:00,120,8/6/2018,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,960345,172218,25-44,WHITE HISPANIC,M,,40.63935117,-74.08613535,"(40.639351172, -74.086135351)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,F,120,120th Precinct,40.64464375,-74.07741757,8/6/2018,2018,8,"(40.63935117200003, -74.08613535099995)","(40.63935117200003, -74.08613535099995)","40.63935117200003, -74.08613535099995","221 Benziger Ave, Staten Island, NY 10301, USA",10301
8978,8978,526957062,10/29/2018,13:41:00,10/29/2018,14:03:00,120,10/29/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,960345,172218,25-44,BLACK,M,,40.63935117,-74.08613535,"(40.639351172, -74.086135351)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,10/29/2018,2018,10,"(40.63935117200003, -74.08613535099995)","(40.63935117200003, -74.08613535099995)","40.63935117200003, -74.08613535099995","221 Benziger Ave, Staten Island, NY 10301, USA",10301
8979,8979,501643907,2/22/2018,9:15:00,2/22/2018,9:30:00,120,2/22/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,,,,952391,168500,,,,,40.62912102,-74.11477743,"(40.629121018, -74.114777426)",PATROL BORO STATEN ISLAND,,18-24,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,2/22/2018,2018,2,"(40.62912101800004, -74.114777426)","(40.62912101800004, -74.114777426)","40.62912101800004, -74.114777426","771 Forest Ave, Staten Island, NY 10310, USA",10310
8980,8980,950732514,2/28/2018,6:30:00,2/28/2018,6:30:00,120,2/28/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,961387,165440,,,,,40.62074975,-74.08235788,"(40.620749748, -74.082357882)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,2/28/2018,2018,2,"(40.62074974800004, -74.08235788199994)","(40.62074974800004, -74.08235788199994)","40.62074974800004, -74.08235788199994","139 Fulton St, Staten Island, NY 10304, USA",10304
8981,8981,855707410,1/22/2018,22:30:00,1/22/2018,22:45:00,120,1/22/2018,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,961387,165440,18-24,BLACK,M,,40.62074975,-74.08235788,"(40.620749748, -74.082357882)",PATROL BORO STATEN ISLAND,,45-64,BLACK,M,120,120th Precinct,40.64464375,-74.07741757,1/22/2018,2018,1,"(40.62074974800004, -74.08235788199994)","(40.62074974800004, -74.08235788199994)","40.62074974800004, -74.08235788199994","139 Fulton St, Staten Island, NY 10304, USA",10304
8982,8982,480028302,2/20/2018,8:00:00,2/22/2018,23:00:00,120,2/26/2018,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,961099,167207,,,,,40.62559904,-74.08340137,"(40.625599044, -74.083401367)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,F,120,120th Precinct,40.64464375,-74.07741757,2/20/2018,2018,2,"(40.625599044000076, -74.08340136699995)","(40.625599044000076, -74.08340136699995)","40.625599044000076, -74.08340136699995","62 Targee St, Staten Island, NY 10304, USA",10304
8983,8983,695034209,1/12/2018,2:40:00,1/12/2018,3:00:00,120,1/12/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,963119,173739,,,,,40.64353304,-74.07614491,"(40.643533042, -74.076144912)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,1/12/2018,2018,1,"(40.64353304200007, -74.07614491199999)","(40.64353304200007, -74.07614491199999)","40.64353304200007, -74.07614491199999","32 Richmond Terrace, Staten Island, NY 10301, USA",10301
8984,8984,308667083,4/24/2018,16:00:00,4/24/2018,16:01:00,120,4/24/2018,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,961193,163266,18-24,BLACK,M,,40.61478207,-74.08304928,"(40.614782068, -74.083049279)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,4/24/2018,2018,4,"(40.61478206800007, -74.08304927899997)","(40.61478206800007, -74.08304927899997)","40.61478206800007, -74.08304927899997","13 Nunley Ct, Staten Island, NY 10304, USA",10304
8985,8985,421950469,3/12/2018,17:40:00,3/12/2018,17:45:00,120,3/12/2018,105,ROBBERY,392,"ROBBERY,UNLICENSED FOR HIRE VEHICLE",ATTEMPTED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,961193,163266,UNKNOWN,BLACK,M,,40.61478207,-74.08304928,"(40.614782068, -74.083049279)",PATROL BORO STATEN ISLAND,,45-64,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,3/12/2018,2018,3,"(40.61478206800007, -74.08304927899997)","(40.61478206800007, -74.08304927899997)","40.61478206800007, -74.08304927899997","13 Nunley Ct, Staten Island, NY 10304, USA",10304
8986,8986,966202848,1/24/2018,8:44:00,1/24/2018,11:04:00,120,1/24/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,959478,170083,UNKNOWN,UNKNOWN,U,,40.63348867,-74.08925146,"(40.633488671, -74.089251464)",PATROL BORO STATEN ISLAND,,18-24,BLACK,M,120,120th Precinct,40.64464375,-74.07741757,1/24/2018,2018,1,"(40.63348867100007, -74.08925146399997)","(40.63348867100007, -74.08925146399997)","40.63348867100007, -74.08925146399997","171 Castleton Ave, Staten Island, NY 10301, USA",10301
8987,8987,534870721,1/16/2018,19:50:00,1/16/2018,20:05:00,120,1/16/2018,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,961993,161231,UNKNOWN,UNKNOWN,M,,40.60919846,-74.08016109,"(40.609198459, -74.080161093)",PATROL BORO STATEN ISLAND,,18-24,ASIAN / PACIFIC ISLANDER,M,120,120th Precinct,40.64464375,-74.07741757,1/16/2018,2018,1,"(40.60919845900003, -74.08016109299997)","(40.60919845900003, -74.08016109299997)","40.60919845900003, -74.08016109299997","285 Mosel Ave, Staten Island, NY 10304, USA",10304
8988,8988,858800113,10/9/2018,15:40:00,10/9/2018,16:08:00,120,10/9/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,953080,168634,25-44,WHITE,F,,40.62949127,-74.11229584,"(40.629491271, -74.11229584)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,10/9/2018,2018,10,"(40.62949127100006, -74.11229583999993)","(40.62949127100006, -74.11229583999993)","40.62949127100006, -74.11229583999993","694 Forest Ave, Staten Island, NY 10310, USA",10310
8989,8989,868736672,8/28/2018,17:40:00,8/28/2018,17:50:00,120,8/29/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,,,,953080,168634,UNKNOWN,UNKNOWN,M,,40.62949127,-74.11229584,"(40.629491271, -74.11229584)",PATROL BORO STATEN ISLAND,,18-24,WHITE,M,120,120th Precinct,40.64464375,-74.07741757,8/28/2018,2018,8,"(40.62949127100006, -74.11229583999993)","(40.62949127100006, -74.11229583999993)","40.62949127100006, -74.11229583999993","694 Forest Ave, Staten Island, NY 10310, USA",10310
8990,8990,199334523,6/22/2018,22:15:00,6/22/2018,22:33:00,120,6/22/2018,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,staten island,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,953080,168634,<18,WHITE HISPANIC,M,,40.62949127,-74.11229584,"(40.629491271, -74.11229584)",PATROL BORO STATEN ISLAND,,65+,WHITE,F,120,120th Precinct,40.64464375,-74.07741757,6/22/2018,2018,6,"(40.62949127100006, -74.11229583999993)","(40.62949127100006, -74.11229583999993)","40.62949127100006, -74.11229583999993","694 Forest Ave, Staten Island, NY 10310, USA",10310
8991,8991,972811306,8/27/2018,0:10:00,8/27/2018,0:22:00,120,8/27/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,959975,171772,18-24,BLACK,M,,40.63812599,-74.08746692,"(40.638125991, -74.087466921)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,8/27/2018,2018,8,"(40.63812599100004, -74.08746692099999)","(40.63812599100004, -74.08746692099999)","40.63812599100004, -74.08746692099999","423 Jersey St, Staten Island, NY 10301, USA",10301
8992,8992,977617408,8/24/2018,20:00:00,8/24/2018,21:00:00,120,8/24/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,959975,171772,25-44,BLACK,F,,40.63812599,-74.08746692,"(40.638125991, -74.087466921)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,8/24/2018,2018,8,"(40.63812599100004, -74.08746692099999)","(40.63812599100004, -74.08746692099999)","40.63812599100004, -74.08746692099999","423 Jersey St, Staten Island, NY 10301, USA",10301
8993,8993,355745036,7/5/2018,11:40:00,7/5/2018,11:50:00,120,7/5/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,,,962207,166712,25-44,WHITE HISPANIC,M,,40.6242432,-74.07940826,"(40.6242432, -74.079408257)",PATROL BORO STATEN ISLAND,,25-44,ASIAN / PACIFIC ISLANDER,M,120,120th Precinct,40.64464375,-74.07741757,7/5/2018,2018,7,"(40.62424320000007, -74.07940825699995)","(40.62424320000007, -74.07940825699995)","40.62424320000007, -74.07940825699995","Tompkins Av/Broad St, Staten Island, NY 10304, USA",10304
8994,8994,494646973,4/12/2018,15:25:00,4/12/2018,15:45:00,120,4/12/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,,962207,166712,UNKNOWN,UNKNOWN,M,,40.6242432,-74.07940826,"(40.6242432, -74.079408257)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,120,120th Precinct,40.64464375,-74.07741757,4/12/2018,2018,4,"(40.62424320000007, -74.07940825699995)","(40.62424320000007, -74.07940825699995)","40.62424320000007, -74.07940825699995","Tompkins Av/Broad St, Staten Island, NY 10304, USA",10304
8995,8995,318047192,6/25/2018,2:21:00,6/25/2018,22:20:00,120,6/25/2018,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,staten island,FRONT OF,BUS STOP,N.Y. POLICE DEPT,0,,,,962207,166712,18-24,BLACK,M,,40.6242432,-74.07940826,"(40.6242432, -74.079408257)",PATROL BORO STATEN ISLAND,,65+,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,6/25/2018,2018,6,"(40.62424320000007, -74.07940825699995)","(40.62424320000007, -74.07940825699995)","40.62424320000007, -74.07940825699995","Tompkins Av/Broad St, Staten Island, NY 10304, USA",10304
8996,8996,134169672,3/20/2018,11:00:00,3/20/2018,11:10:00,120,3/21/2018,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,staten island,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,,962207,166712,18-24,BLACK,F,,40.6242432,-74.07940826,"(40.6242432, -74.079408257)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F,120,120th Precinct,40.64464375,-74.07741757,3/20/2018,2018,3,"(40.62424320000007, -74.07940825699995)","(40.62424320000007, -74.07940825699995)","40.62424320000007, -74.07940825699995","Tompkins Av/Broad St, Staten Island, NY 10304, USA",10304
8997,8997,301946461,3/2/2018,3:02:00,3/2/2018,14:00:00,120,3/2/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,960388,164990,,,,,40.61951196,-74.08595486,"(40.619511958, -74.085954858)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,F,120,120th Precinct,40.64464375,-74.07741757,3/2/2018,2018,3,"(40.61951195800003, -74.08595485799998)","(40.61951195800003, -74.08595485799998)","40.61951195800003, -74.08595485799998","813 Van Duzer St, Staten Island, NY 10304, USA",10304
8998,8998,361607232,7/14/2018,10:00:00,,,120,9/12/2018,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,staten island,INSIDE,MAILBOX INSIDE,N.Y. POLICE DEPT,0,,,,962761,165416,,,,,40.62068731,-74.07740842,"(40.620687312, -74.077408425)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,7/14/2018,2018,7,"(40.62068731200003, -74.07740842499999)","(40.62068731200003, -74.07740842499999)","40.62068731200003, -74.07740842499999","155 Tompkins Ave, Staten Island, NY 10304, USA",10304
8999,8999,927634420,1/10/2018,9:10:00,,,120,1/10/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,960407,171725,,,,,40.63799816,-74.08591021,"(40.63799816, -74.085910212)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,1/10/2018,2018,1,"(40.637998160000045, -74.08591021199999)","(40.637998160000045, -74.08591021199999)","40.637998160000045, -74.08591021199999","116 Scribner Ave, Staten Island, NY 10301, USA",10301
9000,9000,729993611,4/5/2018,0:01:00,8/20/2018,23:59:00,120,9/4/2018,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",ATTEMPTED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,960407,171725,,,,,40.63799816,-74.08591021,"(40.63799816, -74.085910212)",PATROL BORO STATEN ISLAND,,45-64,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,4/5/2018,2018,4,"(40.637998160000045, -74.08591021199999)","(40.637998160000045, -74.08591021199999)","40.637998160000045, -74.08591021199999","116 Scribner Ave, Staten Island, NY 10301, USA",10301
9001,9001,368099751,6/18/2018,22:50:00,6/18/2018,23:00:00,120,6/19/2018,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,960407,171725,UNKNOWN,BLACK,M,,40.63799816,-74.08591021,"(40.63799816, -74.085910212)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,6/18/2018,2018,6,"(40.637998160000045, -74.08591021199999)","(40.637998160000045, -74.08591021199999)","40.637998160000045, -74.08591021199999","116 Scribner Ave, Staten Island, NY 10301, USA",10301
9002,9002,727063023,1/20/2018,1:00:00,1/20/2018,1:46:00,120,1/20/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,,,,948244,162469,,,,,40.61255131,-74.12968532,"(40.612551309, -74.129685317)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,120,120th Precinct,40.64464375,-74.07741757,1/20/2018,2018,1,"(40.612551309000025, -74.12968531699995)","(40.612551309000025, -74.12968531699995)","40.612551309000025, -74.12968531699995","Victory Blvd/Perry Av, Staten Island, NY 10314, USA",10314
9003,9003,808686589,2/24/2018,18:10:00,2/24/2018,18:25:00,120,2/24/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,25-44,BLACK,M,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,2/24/2018,2018,2,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
9004,9004,956027446,4/4/2018,22:40:00,4/4/2018,22:50:00,120,4/4/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,25-44,WHITE HISPANIC,M,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,4/4/2018,2018,4,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
9005,9005,581404778,4/20/2018,12:00:00,,,120,5/4/2018,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,,,,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,65+,UNKNOWN,F,120,120th Precinct,40.64464375,-74.07741757,4/20/2018,2018,4,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
9006,9006,233092687,3/31/2018,20:34:00,3/31/2018,20:37:00,120,3/31/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,25-44,WHITE HISPANIC,F,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,3/31/2018,2018,3,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
9007,9007,604140330,12/5/2018,22:14:00,12/5/2018,22:32:00,120,12/5/2018,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,25-44,BLACK HISPANIC,M,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,120,120th Precinct,40.64464375,-74.07741757,12/5/2018,2018,12,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
9008,9008,202419585,9/4/2018,10:53:00,9/4/2018,11:19:00,120,9/4/2018,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,STAPLETON,"1,292",961252,166311,,,,,40.62314011,-74.08284714,"(40.623140111, -74.082847142)",PATROL BORO STATEN ISLAND,,18-24,BLACK,F,120,120th Precinct,40.64464375,-74.07741757,9/4/2018,2018,9,"(40.623140111000055, -74.08284714199993)","(40.623140111000055, -74.08284714199993)","40.623140111000055, -74.08284714199993","189 Gordon St, Staten Island, NY 10304, USA",10304
